username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER
The Giant Purple Platypus,531374513,2013-01-05T01:32:51Z,Bobo doll experiment,FALSE,-,0,0,0
The Giant Purple Platypus,531374752,2013-01-05T01:34:58Z,Little Albert experiment,FALSE,-,0,0,0
The Giant Purple Platypus,531389698,2013-01-05T03:33:18Z,Wikipedia:Teahouse/Questions,FALSE,-,0,0,0
The Giant Purple Platypus,531391071,2013-01-05T03:46:10Z,Francis W. Parker School (San Diego),FALSE,-,0,0,0
The Giant Purple Platypus,531391672,2013-01-05T03:51:54Z,Leonard Francis Lindoy,FALSE,-,0,0,0
The Giant Purple Platypus,531392082,2013-01-05T03:55:40Z,Leonard Francis Lindoy,FALSE,-,0,0,0
The Giant Purple Platypus,531392339,2013-01-05T03:58:27Z,Altiyan Childs,FALSE,-,0,0,0
The Giant Purple Platypus,531392784,2013-01-05T04:02:42Z,Painted-snipe,FALSE,-,0,0,0
The Giant Purple Platypus,531393915,2013-01-05T04:13:48Z,Miss Korea 2009,FALSE,-,0,0,0
The Giant Purple Platypus,531400207,2013-01-05T05:12:18Z,Louisville Cardinals men's basketball,FALSE,-,0,0,0
The Giant Purple Platypus,531400524,2013-01-05T05:16:13Z,Talk:1958–59 Louisville Cardinals men's basketball team,FALSE,-,0,0,0
The Giant Purple Platypus,531400555,2013-01-05T05:16:33Z,Talk:1958–59 Louisville Cardinals men's basketball team,FALSE,-,0,0,0
The Giant Purple Platypus,531401318,2013-01-05T05:24:37Z,1958–59 Louisville Cardinals men's basketball team,FALSE,-,0,0,0
The Giant Purple Platypus,531401543,2013-01-05T05:27:02Z,1959 NCAA Men's Division I Basketball Tournament,FALSE,-,0,0,0
The Giant Purple Platypus,531402294,2013-01-05T05:34:23Z,1998 Townsville floods,FALSE,-,0,0,0
The Giant Purple Platypus,531403169,2013-01-05T05:43:03Z,Dendrelaphis punctulata,FALSE,-,0,0,0
The Giant Purple Platypus,531403457,2013-01-05T05:45:57Z,Tiger snake,FALSE,-,0,0,0
The Giant Purple Platypus,531403709,2013-01-05T05:49:01Z,Talk:Australian snake habitats,FALSE,-,0,0,0
The Giant Purple Platypus,531403890,2013-01-05T05:51:07Z,Fauna of Australia,FALSE,-,0,0,0
The Giant Purple Platypus,531403975,2013-01-05T05:51:59Z,Australian snake habitats,FALSE,-,0,0,0
The Giant Purple Platypus,531404249,2013-01-05T05:55:09Z,Wikipedia:WikiProject Orphanage,TRUE,2013-01-05T05:56:04Z,0,0,0
The Giant Purple Platypus,531404333,2013-01-05T05:56:04Z,Wikipedia:WikiProject Orphanage,FALSE,-,0,0,0
The Giant Purple Platypus,531404419,2013-01-05T05:57:10Z,Wikipedia:WikiProject Orphanage,FALSE,-,0,0,0
The Giant Purple Platypus,531412177,2013-01-05T07:24:39Z,User:The Giant Purple Platypus,FALSE,-,0,0,0
The Giant Purple Platypus,531414682,2013-01-05T07:58:08Z,Martha's Vineyard Poet Laureate,FALSE,-,0,0,0
The Giant Purple Platypus,531414922,2013-01-05T08:01:11Z,Martha's Vineyard Poet Laureate,FALSE,-,0,0,0
The Giant Purple Platypus,531587544,2013-01-06T08:06:47Z,Usansolo,FALSE,-,0,0,0
The Giant Purple Platypus,531587772,2013-01-06T08:09:20Z,Galdakao,FALSE,-,0,0,0
The Giant Purple Platypus,531587804,2013-01-06T08:09:44Z,Usansolo,FALSE,-,0,0,0
The Giant Purple Platypus,531588567,2013-01-06T08:18:52Z,User:The Giant Purple Platypus,FALSE,-,0,0,0
The Giant Purple Platypus,531588912,2013-01-06T08:23:11Z,Spinach,FALSE,-,0,0,0
The Giant Purple Platypus,531589124,2013-01-06T08:26:01Z,Jamie's 30-Minute Meals,FALSE,-,0,0,0
The Giant Purple Platypus,531589210,2013-01-06T08:27:09Z,List of Good Eats episodes,FALSE,-,0,0,0
The Giant Purple Platypus,531589308,2013-01-06T08:28:20Z,Spinach salad,FALSE,-,0,0,0
The Giant Purple Platypus,531589587,2013-01-06T08:31:58Z,Talk:1958–59 Louisville Cardinals men's basketball team,FALSE,-,0,0,0
The Giant Purple Platypus,531595172,2013-01-06T09:46:53Z,Raymonde de Laroche,FALSE,-,0,0,0
The Giant Purple Platypus,531595428,2013-01-06T09:50:36Z,Pilot (aeronautics),TRUE,2013-01-06T18:55:27Z,0,0,0
The Giant Purple Platypus,531595596,2013-01-06T09:53:01Z,Women of Aviation Worldwide Week,FALSE,-,0,0,0
The Giant Purple Platypus,531600637,2013-01-06T10:56:38Z,Talk:Man-hour,FALSE,-,0,0,0
The Giant Purple Platypus,531600753,2013-01-06T10:57:49Z,Talk:Man-hour,FALSE,-,0,0,0
The Giant Purple Platypus,531603243,2013-01-06T11:27:08Z,Talk:Man-hour,FALSE,-,0,0,0
The Giant Purple Platypus,532509099,2013-01-11T08:25:29Z,User talk:The Giant Purple Platypus,FALSE,-,0,0,0
The Giant Purple Platypus,532509862,2013-01-11T08:35:16Z,Cheetah,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,532509924,2013-01-11T08:35:57Z,Peregrine falcon,FALSE,-,0,0.091040175,0
The Giant Purple Platypus,532510040,2013-01-11T08:37:33Z,Sailfish,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,532510071,2013-01-11T08:38:01Z,Speed record,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,532510124,2013-01-11T08:38:52Z,Fastest animals,FALSE,-,0,0.03164557,0
The Giant Purple Platypus,532510228,2013-01-11T08:40:16Z,Leatherback sea turtle,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,532510955,2013-01-11T08:49:57Z,Upholstery,FALSE,-,0,0.074536897,0
The Giant Purple Platypus,532511110,2013-01-11T08:51:50Z,Spring (device),FALSE,-,0,0.046000978,0
The Giant Purple Platypus,532511295,2013-01-11T08:53:58Z,Mattress,FALSE,-,0,0.143318104,0
The Giant Purple Platypus,532511338,2013-01-11T08:54:29Z,Upholstery coil springs,FALSE,-,0,0.03164557,0
The Giant Purple Platypus,532519031,2013-01-11T10:27:35Z,Lady Gaga,FALSE,-,0,0.091040175,0
The Giant Purple Platypus,532523528,2013-01-11T11:20:07Z,The Script,FALSE,-,0,0.104237814,0
The Giant Purple Platypus,532523759,2013-01-11T11:22:10Z,The Script,FALSE,-,0,0.116602969,0
The Giant Purple Platypus,532679703,2013-01-12T10:44:05Z,Miguel Bosé,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,532682497,2013-01-12T11:12:56Z,Spinster,FALSE,-,0,0.07557824,0
The Giant Purple Platypus,533192121,2013-01-15T12:22:58Z,The Script,FALSE,-,0,0.091040175,0
The Giant Purple Platypus,533192631,2013-01-15T12:29:46Z,Hall of Fame (song),FALSE,-,0,0.030324662,0
The Giant Purple Platypus,533193333,2013-01-15T12:37:25Z,Talk:Tony Abbott,FALSE,-,0,0,0
The Giant Purple Platypus,533194461,2013-01-15T12:46:14Z,Asher Lopatin,FALSE,-,0,0.03164557,0
The Giant Purple Platypus,533195204,2013-01-15T12:51:58Z,"Neapoli, Crete",FALSE,-,0,0.046000978,0
The Giant Purple Platypus,533291417,2013-01-16T01:09:59Z,Takydromus sexlineatus,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,533292015,2013-01-16T01:14:07Z,Kalu Singh Mahara,FALSE,-,0,0.074536897,0
The Giant Purple Platypus,533292077,2013-01-16T01:14:36Z,Kalu Singh Mahara,FALSE,-,0,0.025308024,0
The Giant Purple Platypus,533293722,2013-01-16T01:25:35Z,Suzuki Carry,FALSE,-,0,0.03164557,0
The Giant Purple Platypus,533302575,2013-01-16T02:23:22Z,Lemonade fruit,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,533508062,2013-01-17T09:53:41Z,Josu Uribe,FALSE,-,0,0.088345968,0
The Giant Purple Platypus,533508122,2013-01-17T09:54:32Z,Andy Bell (musician),FALSE,-,0,0.072359333,0
The Giant Purple Platypus,533508215,2013-01-17T09:55:39Z,List of The X Factor finalists (UK series 4),FALSE,-,0,0.100833281,0
The Giant Purple Platypus,533508256,2013-01-17T09:56:08Z,Prisons in Bahrain,FALSE,-,0,0.072359333,0
The Giant Purple Platypus,533508315,2013-01-17T09:56:49Z,Yordi,FALSE,-,0,0.038383059,0
The Giant Purple Platypus,533508613,2013-01-17T10:00:51Z,Train (band),FALSE,-,0,0.197816111,0
The Giant Purple Platypus,533508942,2013-01-17T10:04:50Z,Patrick Monahan,FALSE,-,0,0.119623536,0
The Giant Purple Platypus,533511131,2013-01-17T10:32:06Z,"Alphington, Victoria",FALSE,-,0,0.142705308,0
The Giant Purple Platypus,533511804,2013-01-17T10:41:20Z,Australia's big things,FALSE,-,0,0.106120096,0
The Giant Purple Platypus,533600767,2013-01-17T22:51:59Z,Wikipedia:Teahouse/Questions,FALSE,-,0,0,0
The Giant Purple Platypus,533618032,2013-01-18T01:11:10Z,The Script,FALSE,-,0,0.106500128,0
The Giant Purple Platypus,534138693,2013-01-21T09:35:53Z,Portal talk:Victoria,FALSE,-,0,0,0
The Giant Purple Platypus,534138729,2013-01-21T09:36:15Z,Portal talk:Victoria,FALSE,-,0,0,0
The Giant Purple Platypus,534140859,2013-01-21T10:05:41Z,Rod Laver Arena,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,534241303,2013-01-21T23:35:33Z,Portal talk:Victoria,FALSE,-,0,0,0
The Giant Purple Platypus,534308684,2013-01-22T10:19:13Z,Talk:Taiwanese people,FALSE,-,0,0,0
The Giant Purple Platypus,534308966,2013-01-22T10:22:09Z,Overseas Taiwanese,FALSE,-,0,0.052302063,0
The Giant Purple Platypus,534403003,2013-01-22T23:37:06Z,Han Chinese,FALSE,-,0,0.159627805,0
The Giant Purple Platypus,534403574,2013-01-22T23:41:47Z,Talk:Liu Huan,FALSE,-,0,0,0
The Giant Purple Platypus,534457561,2013-01-23T07:52:25Z,Australians,FALSE,-,0,0.046176836,0
The Giant Purple Platypus,534458036,2013-01-23T07:59:24Z,Talk:Australians,FALSE,-,0,0,0
The Giant Purple Platypus,534613587,2013-01-24T05:47:06Z,Train (band),FALSE,-,0,0.104237814,0
The Giant Purple Platypus,534618407,2013-01-24T06:47:20Z,User talk:Ronny200,FALSE,-,0,0,0
The Giant Purple Platypus,534618429,2013-01-24T06:47:39Z,User talk:Ronny200,FALSE,-,0,0,0
The Giant Purple Platypus,534619058,2013-01-24T06:56:43Z,Immunisation Awareness Society,FALSE,-,0,0.159225775,0
The Giant Purple Platypus,534619459,2013-01-24T07:01:33Z,Talk:Immunisation Awareness Society,FALSE,-,0,0,0
The Giant Purple Platypus,534620364,2013-01-24T07:12:02Z,Square foot gardening,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,534620513,2013-01-24T07:14:01Z,Gardening,FALSE,-,0,0.101469718,0
The Giant Purple Platypus,534620867,2013-01-24T07:18:40Z,Garden,FALSE,-,0,0.104237814,0
The Giant Purple Platypus,534621107,2013-01-24T07:21:30Z,Tower Garden,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,534621236,2013-01-24T07:22:59Z,Container garden,FALSE,-,0,0.101469718,0
The Giant Purple Platypus,534621331,2013-01-24T07:24:00Z,Gardening in restricted spaces,FALSE,-,0,0.03164557,0
The Giant Purple Platypus,534621778,2013-01-24T07:29:22Z,Lemonade fruit,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,534622547,2013-01-24T07:38:14Z,Workers' Party of Korea,FALSE,-,0,0.03164557,0
The Giant Purple Platypus,534625768,2013-01-24T08:20:24Z,Jigme Khesar Namgyel Wangchuck,FALSE,-,0,0.101469718,0
The Giant Purple Platypus,534626929,2013-01-24T08:36:39Z,Talk:First Lady,FALSE,-,0,0,0
The Giant Purple Platypus,534629518,2013-01-24T09:13:31Z,Hazel Hawke,FALSE,-,0,0.052302063,0
The Giant Purple Platypus,534631450,2013-01-24T09:42:39Z,Mosque–Cathedral of Córdoba,FALSE,-,0,0.138954597,0
The Giant Purple Platypus,534633675,2013-01-24T10:10:43Z,Dobrev,FALSE,-,0,0.03164557,0
The Giant Purple Platypus,534947689,2013-01-26T07:11:30Z,Australian of the Year,FALSE,-,0,0.03164557,0
The Giant Purple Platypus,534947878,2013-01-26T07:13:49Z,Australian of the Year,FALSE,-,0,0.042007169,0
The Giant Purple Platypus,534948584,2013-01-26T07:25:04Z,Australian of the Year,FALSE,-,0,0.042614972,0
The Giant Purple Platypus,535085195,2013-01-27T01:21:35Z,Westboro Baptist Church,TRUE,2013-01-27T01:22:59Z,0,0,0
The Giant Purple Platypus,535087467,2013-01-27T01:37:51Z,Wikipedia:Articles for deletion/Log/2013 January 27,FALSE,-,0,0,0
The Giant Purple Platypus,535087537,2013-01-27T01:38:22Z,Wikipedia:Articles for deletion/Php-virt-control,FALSE,-,0,0,0
The Giant Purple Platypus,535087810,2013-01-27T01:40:30Z,User talk:MigNov,FALSE,-,0,0,0
The Giant Purple Platypus,535087940,2013-01-27T01:41:32Z,User talk:MigNov,FALSE,-,0,0,0
The Giant Purple Platypus,535088035,2013-01-27T01:42:14Z,Wikipedia:Articles for deletion/Php-virt-control,FALSE,-,0,0,0
The Giant Purple Platypus,535089404,2013-01-27T01:52:51Z,User talk:Killerlxt,TRUE,2013-03-10T19:48:15Z,0,0,0
The Giant Purple Platypus,535119144,2013-01-27T06:00:54Z,Kiss (Carly Rae Jepsen album),FALSE,-,0,0,0
The Giant Purple Platypus,535123257,2013-01-27T06:42:28Z,Enrique Iglesias,FALSE,-,0,0,0
The Giant Purple Platypus,535267738,2013-01-28T01:51:23Z,Wikipedia:Teahouse/Questions,FALSE,-,0,0,0
The Giant Purple Platypus,535268117,2013-01-28T01:54:30Z,User talk:The Giant Purple Platypus,FALSE,-,0,0,0
The Giant Purple Platypus,535842048,2013-01-31T10:46:54Z,Takydromus sexlineatus,FALSE,-,0,0.379422532,0
The Giant Purple Platypus,535843039,2013-01-31T10:59:14Z,Takydromus sexlineatus,FALSE,-,0,0.042614972,0
The Giant Purple Platypus,535843375,2013-01-31T11:02:29Z,Takydromus sexlineatus,FALSE,-,0,0.113648827,0
The Giant Purple Platypus,535846501,2013-01-31T11:38:32Z,Australian of the Year,FALSE,-,0,0.053050574,0
The Giant Purple Platypus,535996453,2013-02-01T08:43:53Z,Novak Djokovic,FALSE,-,0,0.076562197,0
The Giant Purple Platypus,536007164,2013-02-01T11:01:14Z,Talk:Julia Gillard,FALSE,-,0,0,0
The Giant Purple Platypus,536130329,2013-02-02T03:31:42Z,Julia Gillard,FALSE,-,0,0.116397114,0
The Giant Purple Platypus,536131249,2013-02-02T03:40:39Z,Jón Baldvin Hannibalsson,FALSE,-,0,0.053050574,0
The Giant Purple Platypus,536135389,2013-02-02T04:21:17Z,Iceland–United States relations,FALSE,-,0,0.076279874,0
The Giant Purple Platypus,536136232,2013-02-02T04:30:38Z,User talk:Generalnesmith,FALSE,-,0,0,0
The Giant Purple Platypus,536156604,2013-02-02T08:33:13Z,Wikipedia:Articles for deletion/Owen Roberts (aviator),FALSE,-,0,0,0
The Giant Purple Platypus,536159695,2013-02-02T09:16:36Z,Wikipedia:Articles for deletion/Zero Dark Thirty (disambiguation),FALSE,-,0,0,0
The Giant Purple Platypus,536477362,2013-02-04T07:18:53Z,Portia de Rossi,FALSE,-,0,0.091040175,0
The Giant Purple Platypus,536486438,2013-02-04T08:57:20Z,Tony Abbott,FALSE,-,0,0.046176836,0
The Giant Purple Platypus,536672593,2013-02-05T10:26:44Z,Train (band),FALSE,-,0,0.091040175,0
The Giant Purple Platypus,536840204,2013-02-06T09:23:33Z,Diplomatic immunity,FALSE,-,0,0.03164557,0
The Giant Purple Platypus,537036854,2013-02-07T11:18:40Z,The Script,FALSE,-,0,0.091040175,0
The Giant Purple Platypus,537037896,2013-02-07T11:30:38Z,The Script,FALSE,-,0,0.084633063,0
The Giant Purple Platypus,537038818,2013-02-07T11:40:27Z,Mytown (album),FALSE,-,0,0.159225775,0
The Giant Purple Platypus,537355501,2013-02-09T08:48:52Z,Talk:Timeline of disability rights outside the United States,FALSE,-,0,0,0
The Giant Purple Platypus,537355605,2013-02-09T08:50:11Z,Timeline of disability rights in the United States,FALSE,-,0,0.03689807,0
The Giant Purple Platypus,537357095,2013-02-09T09:07:55Z,Nemesis (rap crew),FALSE,-,0,0.046000978,0
The Giant Purple Platypus,537357186,2013-02-09T09:08:52Z,Nemesis (rap crew),FALSE,-,0,0.03689807,0
The Giant Purple Platypus,537358509,2013-02-09T09:23:44Z,Talk:East Coast bias,FALSE,-,0,0,0
The Giant Purple Platypus,537358574,2013-02-09T09:24:45Z,Talk:East Coast bias,FALSE,-,0,0,0
The Giant Purple Platypus,537360236,2013-02-09T09:43:29Z,Talk:East Coast bias,FALSE,-,0,0,0
The Giant Purple Platypus,537360839,2013-02-09T09:50:45Z,Magdalene asylum,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,537364756,2013-02-09T10:38:00Z,Talk:East Coast bias,FALSE,-,0,0,0
The Giant Purple Platypus,537511412,2013-02-10T08:33:57Z,Three-dollar piece,FALSE,-,0,0.106120096,0
The Giant Purple Platypus,537839861,2013-02-12T08:05:06Z,Cameo Lover,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,538937664,2013-02-18T21:49:54Z,Train (band),FALSE,-,0,0.046176836,0
The Giant Purple Platypus,538937855,2013-02-18T21:51:31Z,First Lady,FALSE,-,0,0.074536897,0
The Giant Purple Platypus,539017554,2013-02-19T10:06:25Z,First Ladies and Gentlemen of Oklahoma,FALSE,-,0,0.03164557,0
The Giant Purple Platypus,539190390,2013-02-20T07:10:58Z,Train (band),FALSE,-,0,0.03704048,0
The Giant Purple Platypus,541687106,2013-03-02T09:28:25Z,Patrick Monahan,FALSE,-,0,0.208828734,0
The Giant Purple Platypus,541687647,2013-03-02T09:33:46Z,Eamon Sullivan,FALSE,-,0,0.091040175,0
The Giant Purple Platypus,541687732,2013-03-02T09:35:19Z,Cameron McEvoy,FALSE,-,0,0.072359333,0
The Giant Purple Platypus,541689326,2013-03-02T09:48:01Z,List of shipwrecks in 1934,FALSE,-,0,0.072359333,0
The Giant Purple Platypus,541689662,2013-03-02T09:50:48Z,Change Your Life (Little Mix song),FALSE,-,0,0.142460802,0
The Giant Purple Platypus,541690154,2013-03-02T09:54:41Z,Holocaust museum,FALSE,-,0,0.074536897,0
The Giant Purple Platypus,541690866,2013-03-02T10:00:30Z,Linda Kelly (author),FALSE,-,0,0.063328332,0
The Giant Purple Platypus,541691158,2013-03-02T10:02:52Z,"New South Wales state election, 1965",FALSE,-,0,0.046000978,0
The Giant Purple Platypus,541691349,2013-03-02T10:04:23Z,Jim Robson (politician),FALSE,-,0,0.046000978,0
The Giant Purple Platypus,541691589,2013-03-02T10:06:10Z,"Candidates of the New South Wales state election, 1965",FALSE,-,0,0.025308024,0
The Giant Purple Platypus,541692921,2013-03-02T10:17:16Z,Double majors in the United States,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,542348949,2013-03-06T09:29:07Z,British literature,FALSE,-,0,0.076279874,0
The Giant Purple Platypus,542349432,2013-03-06T09:35:36Z,Legality of cannabis by country,FALSE,-,0,0.103586016,0
The Giant Purple Platypus,542349749,2013-03-06T09:39:50Z,John Burdett,FALSE,-,0,0.138954597,0
The Giant Purple Platypus,542350132,2013-03-06T09:45:16Z,Tylototriton,FALSE,-,0,0.072359333,0
The Giant Purple Platypus,542350236,2013-03-06T09:46:33Z,Drumbo,FALSE,-,0,0.072359333,0
The Giant Purple Platypus,543120975,2013-03-10T01:14:24Z,Siege of Belfort,FALSE,-,0,0.138954597,0
The Giant Purple Platypus,543121934,2013-03-10T01:19:18Z,Annys,FALSE,-,0,0.054269257,0
The Giant Purple Platypus,543122755,2013-03-10T01:24:21Z,"Hassam, Rasulpur",FALSE,-,0,0.142705308,0
The Giant Purple Platypus,543122895,2013-03-10T01:25:18Z,"Hassam, Rasulpur",FALSE,-,0,0.025308024,0
The Giant Purple Platypus,543126194,2013-03-10T01:49:19Z,Ivan II of Bulgaria,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,543802253,2013-03-13T09:16:27Z,International Baccalaureate,FALSE,-,0,0.146415009,0
The Giant Purple Platypus,545394515,2013-03-19T09:28:30Z,William Savage,FALSE,-,0,0.103771875,0
The Giant Purple Platypus,547424172,2013-03-28T10:53:12Z,"Engagement ring of Diana, Princess of Wales",FALSE,-,0,0.03164557,0
The Giant Purple Platypus,547424682,2013-03-28T10:57:11Z,International Baccalaureate,FALSE,-,0,0.138954597,0
The Giant Purple Platypus,547933999,2013-03-31T04:55:32Z,"Engagement ring of Diana, Princess of Wales",FALSE,-,0,0.063328332,0
The Giant Purple Platypus,547934140,2013-03-31T04:57:04Z,"Engagement ring of Diana, Princess of Wales",FALSE,-,0,0.050979829,0
The Giant Purple Platypus,547934654,2013-03-31T05:02:13Z,Sand slinger,FALSE,-,0,0.052302063,0
The Giant Purple Platypus,547935394,2013-03-31T05:10:13Z,Constitution of Kosovo,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,547935582,2013-03-31T05:12:21Z,Constitution of Kosovo,FALSE,-,0,0.081810365,0
The Giant Purple Platypus,547935911,2013-03-31T05:15:58Z,Fred Cavens,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,547936618,2013-03-31T05:24:02Z,Canadian Hearing Society,FALSE,-,0,0.074536897,0
The Giant Purple Platypus,547936636,2013-03-31T05:24:19Z,Canadian Hearing Society,FALSE,-,0,0.025308024,0
The Giant Purple Platypus,547958531,2013-03-31T09:53:52Z,Passenger (singer),FALSE,-,0,0.046176836,0
The Giant Purple Platypus,548579959,2013-04-04T00:42:55Z,Train (band),FALSE,-,0,0.19294292,0
The Giant Purple Platypus,548582570,2013-04-04T01:04:31Z,Constitution of Kosovo,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,548616959,2013-04-04T06:21:01Z,Talk:Timeline of disability rights outside the United States,FALSE,-,0,0,0
The Giant Purple Platypus,548618081,2013-04-04T06:33:28Z,Julia Gillard,FALSE,-,0,0.163283138,0
The Giant Purple Platypus,548618545,2013-04-04T06:39:12Z,Tony Abbott,FALSE,-,0,0.058359578,0
The Giant Purple Platypus,548619513,2013-04-04T06:51:40Z,User talk:Teresa Ngan,FALSE,-,0,0,0
The Giant Purple Platypus,548619595,2013-04-04T06:52:32Z,"Engagement ring of Diana, Princess of Wales",FALSE,-,0,0.0616876,0
The Giant Purple Platypus,548620495,2013-04-04T07:03:42Z,Westboro Baptist Church,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,548621658,2013-04-04T07:18:48Z,Tony Abbott,FALSE,-,0,0.050979829,0
The Giant Purple Platypus,549961949,2013-04-12T06:02:13Z,Short story,FALSE,-,0,0.03164557,0
The Giant Purple Platypus,549962166,2013-04-12T06:05:22Z,The Script,FALSE,-,0,0.163283138,0
The Giant Purple Platypus,549964018,2013-04-12T06:31:18Z,Faber and Faber,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,549964461,2013-04-12T06:37:22Z,Cotton library,FALSE,-,0,0.072359333,0
The Giant Purple Platypus,550137327,2013-04-13T11:01:59Z,Parasitic mass,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,550137363,2013-04-13T11:02:28Z,Parasitic mass,FALSE,-,0,0.155644376,0
The Giant Purple Platypus,550138221,2013-04-13T11:11:52Z,Imperial Ice Stars,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,550139526,2013-04-13T11:26:04Z,Sarah Hanson-Young,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,550280581,2013-04-14T09:09:16Z,Imperial Ice Stars,FALSE,-,0,0,0
The Giant Purple Platypus,550280583,2013-04-14T09:09:16Z,Imperial ice stars,FALSE,-,0,0,0
The Giant Purple Platypus,550280861,2013-04-14T09:12:16Z,James Cundall,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,550280923,2013-04-14T09:12:49Z,Olga Sharutenko,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,550281009,2013-04-14T09:13:38Z,Olga Sharutenko,FALSE,-,0,0.025308024,0
The Giant Purple Platypus,550281048,2013-04-14T09:14:01Z,Palais des Sports (Paris),FALSE,-,0,0.063328332,0
The Giant Purple Platypus,550281148,2013-04-14T09:14:53Z,Imperial Ice Stars,FALSE,-,0,0.025308024,0
The Giant Purple Platypus,550281934,2013-04-14T09:22:40Z,Julia Gillard,FALSE,-,0,0.03689807,0
The Giant Purple Platypus,550593077,2013-04-16T04:53:17Z,Order of the Chrysanthemum,FALSE,-,0,0.052302063,0
The Giant Purple Platypus,550593869,2013-04-16T05:00:55Z,Cowra breakout,FALSE,-,0,0.03164557,0
The Giant Purple Platypus,550800359,2013-04-17T12:53:14Z,James Cundall,FALSE,-,0,0.106120096,0
The Giant Purple Platypus,551102166,2013-04-19T08:03:15Z,Generic trademark,FALSE,-,0,0.03164557,0
The Giant Purple Platypus,552387451,2013-04-27T07:24:21Z,Jacqueline Kalimunda,FALSE,-,0,0.037869648,0
The Giant Purple Platypus,552387515,2013-04-27T07:25:18Z,Eriq Ebouaney,FALSE,-,0,0.074536897,0
The Giant Purple Platypus,552387728,2013-04-27T07:28:28Z,Yvonne Kroonenberg,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,552388243,2013-04-27T07:36:23Z,Steve Ashley,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,552388278,2013-04-27T07:36:53Z,Steve Ashley,FALSE,-,0,0.042007169,0
The Giant Purple Platypus,552388389,2013-04-27T07:38:28Z,Yvonne Kroonenberg,FALSE,-,0,0.025308024,0
The Giant Purple Platypus,552388520,2013-04-27T07:40:27Z,Wu Tien-chang,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,552388562,2013-04-27T07:41:00Z,Wu Tien-chang,FALSE,-,0,0.071491565,0
The Giant Purple Platypus,553573330,2013-05-05T02:34:22Z,Wikipedia:Categories for discussion/Log/2013 April 27,FALSE,-,0,0,0
The Giant Purple Platypus,553577132,2013-05-05T03:18:12Z,Defense of infancy,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,553579638,2013-05-05T03:45:09Z,User talk:Damoon4all,FALSE,-,0,0,0
The Giant Purple Platypus,553580172,2013-05-05T03:50:57Z,Wikipedia:Requests for page protection,FALSE,-,0,0,0
The Giant Purple Platypus,553580788,2013-05-05T03:58:12Z,Chuck Wilson (sports journalist),FALSE,-,0,0.108999664,0
The Giant Purple Platypus,553580902,2013-05-05T03:59:37Z,Chuck Wilson (sports journalist),FALSE,-,0,0.042007169,0
The Giant Purple Platypus,553581284,2013-05-05T04:03:51Z,Westboro Baptist Church,FALSE,-,0,0.046000978,0
The Giant Purple Platypus,553581936,2013-05-05T04:12:01Z,Iceland–United States relations,FALSE,-,0,0.094919047,0
The Giant Purple Platypus,553738566,2013-05-06T06:26:32Z,Talk:Ricky Martin,FALSE,-,0,0,0
The Giant Purple Platypus,553739525,2013-05-06T06:39:11Z,Steubenville High School rape case,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,553739931,2013-05-06T06:43:53Z,Religious pluralism,FALSE,-,0,0.063328332,0
The Giant Purple Platypus,553740016,2013-05-06T06:45:02Z,First Lady,FALSE,-,0,0.03689807,0
The Giant Purple Platypus,553740261,2013-05-06T06:48:21Z,First Lady,FALSE,-,0,0.050979829,0
The Giant Purple Platypus,553741225,2013-05-06T06:59:30Z,User talk:Damoon4all,FALSE,-,0,0,0
The Giant Purple Platypus,553741266,2013-05-06T07:00:03Z,User talk:Damoon4all,FALSE,-,0,0,0
The Giant Purple Platypus,553741722,2013-05-06T07:05:10Z,The Vampire Diaries,FALSE,-,0,0.073713338,0
The Giant Purple Platypus,553767468,2013-05-06T12:00:30Z,Nelson Franklin,FALSE,-,0,0.046000978,0
